1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023
88967.23677,89139.14852,89327.04785,89739.28754,90194.59218,90717.32206,91259.54988,91764.79335,92192.78886,92568.69675,93017.39821,93515.60752,94036.86014,94566.03981,95121.5138,95742.25705,96322.26291,96897.26307,97519.74633,98133.01089,98761.70913,99333.93518,99995.53486,100663.7197,101319.9317,101947.4488,102571.2807,103211.5099,103880.5006,104569.3033,105299.3415,106024.5675,106717.9264,107327.5055,107922.0905,108590.3579,109374.3959,110172.0275,110904.2354,111659.6801,112418.7043,113241.0299,114102.5852,115043.8176,116029.4551,116936.9409,117894.438,118734.3483,119575.156,120287.1799,121215.9173,122376.7803,123724.9765,125122.7343,126510.1588,128011.5449,129511.674,130781.2459,131992.8624,133336.9928,134878.1366,136338.2043,137743.209,139364.9076,141156.0809,143161.9345,145225.0415,147424.4069,149779.2228,152092.9413,154231.0025,156205.4262,158379.187,160618.666,162918.3851,165169.0441,167613.8537,169896.6975,172026.1478,173774.5916,174884.699,175532.6908,175745.7258,175839.8617,175644.8193,175295.8368,175195.6379,175164.3021,175286.1239,175033.1282,174764.0456,174261.5491,173589.3572,172507.0971,171326.7257,170038.0643,168662.7961,167637.3279,166641.1699,165387.3354,163722.5092,161906.0011,160084.9913,157836.4148,155485.0731,153271.9385,151324.8023,149421.3615,148264.4484,146748.8794,145176.0401,142486.3905,139975.9449,137771.9754,136649.1472,135901.1341,135054.6922,133603.4322,132437.7204,131483.0245,130137.7729,128668.0493,127303.966,126696.1972,126447.8107,126263.1559,125285.3628,123475.5961,121503.3056,120099.5694,118737.6981,117064.1128,114937.2369,113185.2111,111450.9155,110024.6613,108216.8957,106462.9278,104859.2009,103532.5886,102355.6129,101064.8548,100082.0883,99504.38826,99373.06265,99303.04659,99145.35562,99136.33665,99163.87805,99293.48925,99144.44612,98879.30656,98790.77549,99151.67417,99878.58535,100971.2763,101927.6125,102819.956,103576.8203,104714.4913,106247.1117,107886.6556,109484.1261,111051.762,112470.8598,113900.8732,114951.1757,116176.4432,117233.5143,118499.2421,119382.7612,120347.527,121167.6963,121840.5941,122231.0115,122511.7639,122959.3952,123445.8359,123939.1863,124638.7356,124945.8324,125116.566,125189.716,125802.348,126819.7613,127845.0239,129038.9844,130352.2779,131867.5379,133386.5039,134569.1455,135757.222,136680.6089,137720.5049,138723.491,140259.7119,141871.3915,143361.1013,144496.9977,145777.4107,147283.2103,149086.8959,150590.7232,151789.6662,152382.9603,153059.8338,153884.3308,155038.8713,156242.3087,157666.6335,159144.3226,160803.8285,162345.9717,164081.0984,165490.7265,166746.3961,167604.631,168541.6383,169632.0678,170976.1491,172455.6207,173920.0078,175495.7879,177021.3731,178518.7113,179893.6171,181319.0257,182716.7672,184179.9267,185672.5631,187089.9565,187886.4279,188388.9508,188803.2028,189478.4204,190111.0782,190572.9293,191170.406,191999.7776,193134.6903,194645.0496,196404.5118,198130.0041,199250.9612,199659.8201,199707.8523,199945.3864,200779.3674,202511.3842,204808.1661,207713.1891,210604.0309,213943.9061,217599.8106,221733.83,225768.3639,229976.8432,234672.5616,239052.269,242637.5733,245327.9907,248452.0293,252339.8704,256577.4277,262419.1269,269652.4128,278059.171,285869.3292,292088.634,297320.5193,300960.3242,303229.5627,304355.5242,305114.4379,305556.4396,304458.464,302603.2703,300757.4137,299787.3935,298897.1664
110587.7777,110861.4999,111260.386,111975.563,112743.209,113461.8994,114109.164,114771.2482,115578.3516,116549.3956,117536.6158,118418.2708,119116.5244,119687.4991,120250.8544,120988.969,121960.2262,122943.5502,123838.3998,124670.9926,125499.1881,126428.4182,127365.5675,128236.2034,129005.2261,129686.1072,130426.3201,131226.8093,132079.7013,133018.4688,133919.2568,134923.7105,135878.8606,136950.7282,137971.3873,138914.9703,139711.3033,140451.6878,141326.9169,142396.4683,143557.1122,144715.8278,145780.137,146810.0341,147703.4383,148690.603,149852.9119,151183.3088,152445.74,153628.1167,154827.2466,156297.8323,157942.1114,159843.7815,161782.2879,164108.8871,166326.8205,168680.8835,170731.8666,172919.7259,175300.4844,178133.799,181379.5869,185276.4031,189819.3528,195226.2208,200955.1312,206367.0165,211108.6016,215248.7958,219744.4202,224747.5291,229772.2733,234690.7788,239415.9417,244528.9419,249276.2866,253552.1254,256710.1619,258590.214,259167.6716,259837.6459,260055.6053,260115.7815,258567.8089,257764.9587,256848.325,256738.9474,256018.7603,254605.9403,252473.7003,249692.8092,246918.4663,243570.742,240162.2109,236153.4008,232908.178,228225.5696,223492.3919,217949.2318,212741.6669,207701.1099,202754.3076,198038.1358,193925.0416,189725.9281,184611.8163,178374.3986,171352.9304,165158.4842,160710.9166,157180.7587,154610.1414,151245.8515,148618.866,145957.9307,143529.9052,140986.6087,139412.9754,138547.6523,137112.1765,135704.4342,134496.6313,133948.0229,133224.5185,132221.483,131267.1163,129940.185,128370.5582,127174.4522,125870.6216,124528.412,123004.9406,121703.3093,120209.7685,118568.1147,117109.101,116085.7161,115438.1752,115339.8324,115530.8673,115647.2797,115435.2727,115341.7237,115834.8352,116369.4545,116623.5951,116524.6897,116672.7663,117389.0015,118348.9186,119445.8716,120842.2826,122472.6042,124244.3744,126077.577,128001.4234,129809.4087,131517.8544,133339.2012,135567.5211,137935.996,140158.5763,142553.2909,145142.8374,147952.1526,150277.6927,152400.5673,154558.0726,156912.424,158880.1116,160468.9435,161788.8521,163083.064,164120.4772,164952.1457,165811.9713,166543.7192,167522.0734,168616.3216,170117.6236,171509.5632,172573.6906,173477.2994,174377.583,175324.4427,176227.1485,177276.3106,178700.0569,180442.7574,182092.6362,183697.1463,185364.106,187222.8643,188724.9642,190250.3626,191692.3471,193587.0425,195093.408,196614.7411,198191.1242,199886.6777,201462.8489,202855.4012,204382.6276,206016.3615,207700.4661,209498.6466,211226.1564,213195.8869,214937.5584,216685.2158,218219.8967,219959.988,221644.2756,223359.9798,225089.7141,226994.103,228995.0188,230950.8623,232749.3445,234252.7074,235626.8373,236934.1421,238236.662,239529.6293,240863.7075,242307.4425,243884.5054,245738.9419,247384.3594,248445.3983,249057.4823,249568.2604,250137.186,250518.0295,250855.2412,251420.4587,252521.8633,254137.3347,256123.3853,258064.1151,259916.4063,261346.3849,262083.7955,262451.4132,263068.8562,264531.3954,266629.4214,269116.6678,272103.4935,275084.0774,278185.6961,281303.8662,284760.7573,288538.6014,292912.5104,298271.7208,303121.8115,307211.0625,310155.2863,313823.408,318406.2188,323898.8753,330819.4838,338533.5515,346658.5957,354054.5412,360425.2288,366037.1332,369974.3225,372197.2727,372643.0497,372364.3367,371676.535,370256.851,368320.8733,366665.5863,366340.82,367033.6935
118032.4249,118517.9582,118949.8739,119812.7685,120585.1176,121368.6458,122174.4027,122926.625,123692.8946,124374.4934,125138.7493,125941.2977,126802.2607,127683.5687,128556.129,129567.1293,130709.1865,132016.4259,133483.4414,135149.828,136882.0745,138457.0206,139913.834,141377.8696,142950.8267,144562.0954,146162.314,147874.4751,149570.5546,151405.0756,153438.661,155672.8012,157733.1459,159560.9189,161208.294,163372.8708,165894.0211,168642.6266,171289.498,173963.5709,176465.012,178768.5687,180727.8906,182874.7001,185330.6775,187922.3789,190431.6196,192376.6738,194459.7658,196585.3564,199379.464,202104.7211,205284.1728,208545.9908,212188.3974,216092.0167,220130.9726,224391.6427,228670.425,233281.9284,237848.1003,242294.981,246458.0152,250487.2377,255519.175,261504.1328,267999.3793,274300.9334,281072.022,287473.0655,292829.9503,297155.308,301755.9533,306132.9391,311500.7163,317415.4956,323762.1854,328597.1345,332519.4281,335425.6208,337597.0568,338818.218,340335.0348,342101.8978,343129.5937,344092.8497,343786.0425,343845.6323,343054.6432,342248.5445,341028.9368,339457.4504,336710.3793,334110.4799,330538.0321,327790.4873,321440.5364,313832.7795,304791.6904,297119.9802,290211.4139,283381.8492,276514.5063,268670.4795,260570.5258,252612.2314,245311.8565,237670.7586,230338.8385,223629.3779,217646.5093,211798.6438,206099.4411,201486.3168,197200.0461,193471.5975,189699.4157,186400.2626,184011.1084,182100.6545,181081.9573,180186.5889,179629.0519,179173.7431,178658.0872,177585.7246,176390.8815,175136.1469,173920.0062,171960.2585,169777.8067,167907.0465,166248.0009,164734.6962,163438.414,162640.6007,161884.5429,161006.2539,160233.1043,159716.9687,159650.1375,160220.2283,161017.5304,161585.685,162185.0428,162364.417,162489.6591,162534.2755,163125.4713,164836.0964,167205.7026,169998.0882,172692.9573,175195.3783,177805.2697,180679.7709,183495.531,186166.9584,188905.4519,192571.7974,196873.0721,201475.0945,206118.094,210551.7685,214882.4274,218578.7435,221880.7295,224779.1808,226441.6303,227811.1158,228875.477,231121.9093,233737.4348,236119.289,238285.9302,240143.0106,242360.3507,244735.7345,247453.4615,250540.072,253127.5043,255583.4228,257663.923,260637.0792,263746.6437,266635.0558,268937.4784,271234.5784,273730.779,276370.0303,278883.5451,281127.0129,282996.9731,284744.5897,286241.0607,287710.4404,288823.9412,290283.3522,291714.1853,293097.1121,294189.4024,295669.4444,297063.2076,297824.5127,297806.9638,298344.1639,299683.9847,301521.8451,302995.131,304427.8298,305528.8659,306504.6309,307338.2376,308451.5687,309663.3191,311167.8885,314539.3198,319073.3891,324364.1242,328091.1098,331119.6915,333239.6907,335151.388,336485.4836,337664.1953,338846.82,340577.2178,342665.7264,344055.505,345305.0851,345920.8169,346404.3781,346022.6429,345554.0718,345441.4059,345924.7872,346940.0304,348632.7151,351079.7857,354064.0975,357255.1305,360524.7982,363611.285,365779.3507,365928.3482,364819.2116,363682.6096,364324.8759,366718.4906,370488.8113,375153.1476,380091.3215,384799.4998,388945.3621,393292.1704,397571.0784,402748.4455,408102.4274,414876.0168,421943.181,428931.9576,435318.6483,442277.073,450050.2986,460022.3777,471270.9168,484495.1504,497780.6951,510249.6361,521463.2892,530165.6736,535885.2942,538214.9771,539874.4816,541864.6666,543289.2719,544045.611,544490.2389,546218.2815,549153.8593
90917.05524,91209.23749,91533.74884,92260.1101,93010.72177,93811.61079,94575.97765,95344.58837,96110.03606,96852.64758,97660.7837,98467.71447,99328.57843,100080.0016,100853.1904,101603.1185,102397.1918,103194.6893,104015.6222,104964.6752,105932.5873,106836.7426,107564.1394,108222.9151,108910.3997,109559.5066,110242.6395,110866.3464,111582.4663,112309.1808,113141.0066,114041.6036,114902.2879,115738.4933,116543.363,117300.238,118091.45,118928.2401,119973.0685,121082.4454,122260.04,123343.9428,124438.2334,125603.8709,126898.37,128593.0452,130241.8709,131831.3311,132955.9499,134130.4031,135396.5451,136985.0662,138894.6936,141119.0268,143463.9172,145819.1616,148184.0164,150255.1268,152272.3797,154106.7467,156105.3682,158405.6253,160910.4892,163826.8335,166759.4663,169934.6321,173507.3993,176823.2995,180761.5247,184379.5775,188376.4119,191910.6556,195375.3361,198774.9388,202445.8225,206539.5626,210245.9877,213758.3698,215928.4316,218510.9953,220114.4261,221215.5103,221205.7065,219938.616,219157.029,218508.1536,219361.3848,220395.9678,221346.7162,220524.5943,218676.3728,215967.2666,212851.637,209300.5956,206462.3554,204166.4575,201076.4279,196423.6121,191569.6258,187781.6457,184440.2738,181703.6482,178645.4456,175890.1841,172786.6371,169316.8645,164703.8975,159856.3908,155475.6188,152015.6192,148858.8107,145661.4551,142414.6156,139128.3913,136375.979,133828.6213,131668.8389,129706.6956,128344.817,127176.7311,126419.6929,125640.1934,124954.2773,124121.0664,123773.9792,123408.535,122512.2593,121288.2932,119629.0871,117999.3767,115954.5753,114058.4464,112042.5382,110093.6597,108110.5897,106058.2871,104057.2852,102446.1621,101324.9897,100451.5056,99849.10752,99751.73887,99819.12235,99880.95933,99156.17956,98812.58606,98846.16252,99849.68131,101011.0701,102138.9573,103392.1558,104555.8648,105868.5254,107277.9852,108671.9009,110246.1601,111778.6341,113289.0989,114823.2136,116586.6743,118961.7272,121356.4363,123722.5431,125841.3426,127808.44,129753.9535,131335.8334,132958.2268,134451.3913,136257.3811,137992.1092,139538.1462,141015.2128,142031.4419,143240.8234,144018.6425,144986.8169,145603.9844,146608.1843,148002.3994,149763.3821,151584.5381,153083.1381,154358.0201,155589.9238,156803.4137,158318.7655,159972.4187,161959.6657,163984.1195,166017.7857,168321.8898,170585.9209,172856.1917,174408.4709,175969.6465,177437.5615,179175.991,180987.7424,182969.0438,185239.9829,187723.8216,190434.9709,192700.3615,194559.6187,196302.5634,198490.9291,200693.7989,202480.648,204125.5223,205868.144,207735.832,209454.1894,210936.8722,212625.6087,214558.1957,216645.3345,218521.4677,220539.187,222385.5776,223790.968,224610.7366,225477.2831,226549.0099,227783.161,228833.5832,230269.3042,231911.0226,233653.8289,234753.0679,235451.0084,235985.9497,236531.5884,237374.8913,238473.7923,239911.2256,241085.2866,242268.243,243735.3521,245783.7009,249157.9151,253002.3163,256653.8789,258753.7162,259610.6598,260042.8692,261083.9713,263097.0117,266173.9101,269675.6842,273846.975,278070.636,283044.4107,288640.5123,294904.4413,300771.25,306470.4769,312122.3687,317483.4552,321758.2301,324951.0373,328191.793,332172.4757,336991.1963,344060.6959,353120.1618,363688.7794,373651.7188,382649.7188,390548.1151,396029.1403,398137.2461,397234.9578,395109.2183,392451.8149,389002.1781,386394.9311,384886.2788,385172.2026,385826.9574
70975.48874,71036.31809,71211.17894,71664.14287,72319.17886,73083.80369,73749.67017,74481.21642,75198.76787,75951.73883,76644.12378,77299.61037,77860.91431,78488.91968,79049.37628,79707.33538,80318.78955,80971.56265,81675.441,82347.6552,83131.8656,83929.46296,84819.17669,85697.80969,86638.86021,87493.33553,88382.25851,89281.7041,90235.06194,91228.87779,92181.06413,93226.86484,94238.50567,95232.24644,96238.32944,97304.32641,98403.65919,99479.1101,100581.1265,101763.116,103019.5701,104216.812,105422.6463,106546.6985,107637.1636,108749.079,109795.7796,110875.8522,111835.1197,112809.7002,114006.3547,115302.6412,116680.584,118244.3547,120282.585,122684.0122,125123.8568,127121.1159,128696.3694,130162.0109,132227.1249,134746.595,137432.5039,140528.0916,143542.5315,146528.3728,148983.2495,151807.2415,155031.6776,158011.2415,160807.9261,162926.8649,164857.2279,167021.472,169861.1606,173010.6358,174860.7874,175978.6422,176564.9789,177520.6446,177798.0144,177288.2513,176372.333,175145.9962,174862.9404,174777.3373,174552.3367,173792.2051,172739.4003,171734.6383,170099.0126,167821.0733,165513.4874,163204.8228,161260.0255,158133.4731,155392.1022,152398.4796,150621.0645,148348.7701,146027.6823,143408.7708,140795.8416,138188.5242,135588.1743,133083.882,130629.317,128364.006,126163.1141,123873.2291,121599.935,119071.4529,117128.8362,115399.3237,114287.9703,112964.9412,111716.0299,110397.5302,109649.3596,109163.3309,108997.8388,108961.2232,108723.7844,108574.5688,108164.8769,107612.4822,106625.0371,105235.5134,103814.5301,102518.0431,101255.4232,100101.215,98207.69233,96095.63696,93941.29659,92312.67716,90943.42509,89528.44055,88232.04341,87221.61814,86553.73212,86351.36623,86058.4092,85913.06399,85567.34797,85686.93289,86128.6076,87130.03319,88321.12005,89574.63578,90612.66676,91264.25243,91742.66818,92422.14453,93574.97154,95186.17728,96543.55269,97608.42792,98755.45314,100475.046,102865.9339,105052.8366,106874.6663,108311.5552,109653.7063,111264.2334,112666.8378,114164.8608,114845.2539,115368.6038,115749.0587,116660.1542,118047.8906,119333.5535,120416.2028,121240.771,121937.2454,123043.7534,124361.7489,126131.4758,127208.4531,127857.5983,128260.1192,129477.4761,131322.5591,133282.0747,135347.5961,137432.1983,139786.3727,142140.6026,144413.0009,146645.986,148442.3817,150275.9278,151913.1071,153995.65,155787.9093,157427.7175,158683.316,160027.7033,161716.6571,163620.2619,165612.7714,167398.015,168763.2101,169781.9724,170742.4535,172155.4837,173645.2246,175454.9655,177408.4278,179722.7279,181737.0525,183691.1406,185767.8903,187906.1747,188936.9571,189104.8743,189263.549,190034.2113,191116.709,192231.5989,193876.5768,195911.7834,197782.3149,199382.7176,201107.8208,202970.9917,204362.5729,205185.1398,205779.0671,206554.1345,207262.6444,208109.5814,209247.335,210698.4132,211953.6655,213333.3759,215024.6099,216998.689,220330.3401,223793.1747,227378.6348,229266.1492,230005.0566,230307.6146,230975.3814,232490.0481,234941.9057,237720.1658,241349.9635,244850.8916,249201.0398,254207.798,259964.2992,265600.5824,270961.3017,276693.0472,282915.8039,288345.2005,292574.4269,295713.3315,299597.7849,303912.7519,310406.7927,318447.322,328315.8764,338181.7176,347229.2731,355351.4495,360701.4112,363120.4293,362383.1397,360401.8595,357592.8443,354154.9373,353312.3285,354213.0427,356711.4785,357689.5563
107446.7921,107626.626,107894.798,108092.4635,108176.9846,108183.4282,108435.7386,108790.8155,109158.5604,109508.5256,109852.078,110176.2275,110471.8651,110785.9498,111107.6808,111651.9619,112299.0586,113045.7686,113767.754,114458.0687,115086.5039,115560.5294,115966.7241,116433.9953,116984.0616,117579.837,118170.8712,118825.1713,119534.9132,120314.1019,121095.7444,121976.9214,122859.5411,123700.3419,124463.8066,125193.461,126039.8987,126976.5917,127965.0468,129187.3461,130390.7141,131715.0162,132925.7694,134444.8443,136073.4269,137818.1618,139280.2093,140598.2944,141666.2614,142481.8737,143457.2597,144979.313,146611.8442,148284.5038,150034.7335,152240.3434,154375.8145,155839.2815,157367.6054,158870.9148,160567.0811,162055.9571,163547.3016,165491.6832,167828.7901,170491.0591,173129.7952,175647.3955,178320.9129,180923.263,183619.4084,185311.5952,186465.547,187761.2799,189951.0345,192619.3355,194985.5273,196913.2759,198589.2413,199979.0848,200998.6882,201498.8055,201384.1115,201178.5325,200624.5393,200194.5965,199563.6515,199758.619,200925.125,202096.4631,202219.7059,201226.218,199888.0764,198940.5926,197657.2701,196567.3946,194656.1326,193031.5264,191420.9835,190295.482,188492.6836,186391.4673,184286.3344,182342.3067,180459.5633,178460.7511,176935.2207,175775.3299,174909.7602,173871.8954,172445.4309,170721.8207,168783.917,167224.2462,165803.033,164659.8428,163583.4938,162950.6696,162295.4733,161742.952,161421.6631,161597.7179,161984.6772,161882.7144,161871.6674,161553.0334,160902.4217,159674.5592,158143.1699,156757.9368,155200.4234,153487.0125,152053.6772,150779.9497,149886.476,148463.6584,146968.1097,145483.489,144553.5419,143943.5826,143376.3324,141974.9389,140388.8315,138875.1284,138474.3328,138648.8844,138904.3358,138998.3818,138819.7231,138623.7105,138387.0288,138015.7389,137596.8545,137563.8231,137853.2956,138525.5181,139121.8395,139799.5073,140236.3688,140632.807,140960.5512,141423.9971,141850.7557,142287.7241,142561.2476,143105.2896,143522.2291,144328.9157,144955.6564,145814.5061,146476.9114,147011.8673,147424.6589,147645.0901,147865.0265,147955.7168,148124.1943,148353.1122,148842.8939,149482.8687,150146.6604,150559.1252,150865.8495,151168.0678,151791.8787,152417.9815,153108.2289,153657.4444,154250.8622,155084.0965,155979.5714,157202.0318,158383.1979,159490.5209,160027.878,160448.9387,160920.4232,161604.4529,162186.1773,162797.3116,163529.8861,164582.4311,165567.529,166481.4545,167024.2011,167527.8474,168065.0822,168833.9565,169648.5406,170498.8675,171365.5805,172184.301,173009.9184,173921.2041,174934.9536,175784.9278,176216.5102,176719.662,177449.1297,178534.2265,179555.094,180336.0411,181168.406,181826.9559,182560.3349,183158.8384,184007.9733,184806.6345,185605.7906,186445.9109,187403.4313,188295.7567,189296.8095,190557.0347,191700.1036,192729.6813,193459.7516,194613.8909,195938.4241,197430.1585,199276.2354,200894.6855,202331.471,203052.4811,203472.7125,203942.0228,204489.9612,205533.7777,207303.0289,209463.1556,211686.203,213434.7396,214958.4911,216556.157,218183.5332,220152.5596,222531.0273,225881.9125,229533.7438,232817.3672,234867.0721,236157.3657,237397.8564,238957.892,241192.5903,243834.1405,247043.5106,250835.7005,254800.1605,258567.3055,260698.4843,261193.9411,260506.1811,259890.6343,259405.6382,258854.8428,260469.1535,263401.9891,267421.6904,269712.8713
122036.5148,122150.8732,122268.0464,122571.5995,122995.0368,123745.4086,124471.5136,125057.4824,125473.8611,126010.6946,126742.7641,127459.2767,128026.7553,128568.0006,129115.6078,129879.6163,130764.9834,131686.1601,132613.5444,133552.1982,134527.5482,135487.9738,136423.3887,137463.0107,138461.5516,139474.0593,140503.8796,141726.5985,143047.2571,144396.9999,145604.9154,146838.4125,148047.8158,149411.9445,150654.5288,151890.5662,153140.8459,154497.7981,155955.2718,157504.3619,159241.3715,161133.1879,162783.1132,164126.6796,165426.4196,166945.1489,168377.8815,169625.2546,170637.9801,171765.7161,172954.9614,174629.4418,176716.2471,179344.576,182168.1577,185190.9993,187945.988,190153.3331,192432.9983,194914.5592,198009.0458,201238.0045,205312.0044,209722.5867,214590.2869,219383.3458,224730.9499,231204.4095,237602.2705,244379.4055,250498.0352,257252.8167,263696.0573,269435.272,275741.1533,281716.2629,286671.4285,288822.2707,290737.1631,292044.1557,292600.7883,290859.5356,289214.7221,286709.2855,284562.9441,280529.6041,277016.4669,272765.2135,267643.5502,261415.4894,255266.042,250374.6085,246081.0525,240530.1812,234016.5283,228194.739,222959.9242,219226.8556,214635.778,210275.4189,205634.382,201198.7656,196520.7344,191796.3363,187649.0166,183942.7773,180166.9808,176017.5435,171773.6332,168390.7954,164958.1321,162066.4948,158597.53,155291.5094,151751.404,148424.2734,145045.6342,142208.2495,140666.6318,139859.2283,139390.4847,137894.6184,136707.0517,135885.237,135901.6157,136127.268,136152.5486,135771.2121,135138.1129,134134.6568,132833.5223,131647.9025,130895.609,130905.0588,130795.7057,130427.148,129587.5315,129065.8114,128692.1972,128638.4706,128556.2866,128757.2188,129060.5274,129428.923,129641.7542,129924.8999,130290.53,131179.8902,132462.4489,133997.389,135470.0294,136604.314,137683.1123,138844.857,140110.859,141544.6135,143014.9837,144639.3849,146283.2889,148018.5352,150061.5844,152120.0242,153988.7667,155735.0842,157549.4381,159613.987,161232.669,162547.9981,163657.1233,165093.9305,166681.5788,168161.9333,169741.8491,171238.3525,172726.5516,173876.9196,175138.2179,176588.8269,178386.3774,180184.5767,181887.3209,183441.4156,185013.7152,186598.1484,188464.0902,190424.8889,192703.3835,194968.6543,197413.7407,200208.1146,202918.122,205112.4542,206838.3427,208342.11,209876.3267,211415.2124,212893.1016,214412.6376,215627.922,216718.8851,217956.3515,219367.5234,220764.4501,221708.0289,222477.8494,223175.867,224035.0595,224590.4916,224775.8789,224942.2132,225234.0243,225949.1984,226843.0877,227907.0958,228825.0993,229420.8945,229586.6175,229548.639,229570.1911,229649.7963,229987.5145,230110.3998,230747.3914,231348.0375,232328.5789,233115.0696,233991.5192,234818.4022,235357.7616,235679.5957,235559.398,235282.792,234655.6588,234219.9077,233926.7981,234105.573,234243.0765,234752.5813,235632.6341,236857.6634,238169.0977,239190.7629,240079.0874,240508.7745,240296.7157,240018.4216,240305.4585,241926.0276,244518.7136,247455.2406,250600.6151,253364.6337,255970.9455,258163.4559,260579.9859,263706.5066,268378.3944,274779.8225,281530.5534,287833.1684,293233.6084,299008.7754,305172.5839,311574.9951,319285.3036,328325.4813,338667.4394,348932.2276,358421.1477,366697.9771,372017.3619,374202.9139,373762.335,372543.5312,371324.5583,369483.6642,367571.3823,365367.729,364340.3628,363820.3952
